
147,Geographic object based image analysis of world view-3 imagery for urban hydrologic modelling at the catchment scale,0.77,-1,26,Combining Pixel-and Object-Based Machine Learning for Identification of Water-Body Types from Urban High-Resolution Remote-Sensing Imagery
,,0.75,-1,540,Machine Learning for Strategic Urban Planning
,,0.74,16,471,"Object-Oriented Approach for Urbanization Growth by Using Remote Sensing and GIS Techniques: A Case Study in Hilla City, Babylon Governorate, Iraq"
,,0.74,-1,76,A Random Forests classification method for urban land-use mapping integrating spatial metrics and texture analysis
,,0.73,16,166,Analysis of land use and land cover change in a coastal area of Rio de Janeiro using high-resolution remotely sensed data
,,0.73,16,68,Analyzing land cover change and urban growth trajectories of the mega-urban region of Dhaka using remotely sensed data and an ensemble classifier
,,0.73,16,503,On the development of a novel approach for identifying perennial drainage in Southern Brazil: A study case integrating sentinel-2 and high-resolution digital elevation models with machine learning techniques
,,0.73,15,113,Evaluation and comparison of eight machine learning models in land use/land cover mapping using Landsat 8 OLI: a case study of the northern region of Iran
,,0.72,1,112,Regional mapping of essential urban land use categories in China: A segmentation-based approach
,,0.72,16,17,Land-cover change and environmental impact analysis in the Greater Mankato area of Minnesota using remote sensing and GIS modelling
,,0.72,15,548,Land cover classification and change detection analysis of multispectral satellite images using machine learning
,,0.72,1,324,Mapping essential urban land use categories with open big data: Results for five metropolitan areas in the United States of America
,,0.72,16,521,"Remote sensing and GIS approach for environmental green areas planning using Landsat satellite imagery, Dubai-UAE"
,,0.72,-1,77,Urban land cover and land use classification of an informal settlement area using the open-source knowledge-based system InterIMAGE
,,0.71,1,342,Classification of Urban Functional Areas from Remote Sensing Images and Time-Series User Behavior Data
,,0.71,16,580,Algorithm for modeling agricultural land cover classification and land surface temperature
,,0.71,5,223,Using GIS and machine learning to classify residential status of urban buildings in low and middle income settings
,,0.70,5,242,Urban areas extraction from multi sensor data based on machine learning and data fusion
,,0.70,-1,63,Support Vector Machine accuracy assessment for extracting green urban areas in towns
,,0.69,15,25,Exploring the optimal integration levels between SAR and optical data for better urban land cover mapping in the Pearl River Delta
,,0.69,15,102,Automatic classification of high resolution land cover using a new data weighting procedure: The combination of k-means clustering algorithm and central tendency measures (KMC-CTM)
,,0.69,-1,488,Estimating Socio-Economic Parameters via Machine Learning Methods Using Luojia1-01 Nighttime Light Remotely Sensed Images at Multiple Scales of China in 2018
,,0.69,15,245,Accuracy comparison of land cover mapping using the object-oriented image classification with machine learning algorithms
,,0.68,16,53,Land-cover classification and analysis of change using machine-learning classifiers and multi-temporal remote sensing imagery
,,0.68,-1,30,From land cover-graphs to urban structure types
,,0.68,-1,531,Mapping Urban Slum Settlements Using Very High-Resolution Imagery and Land Boundary Data
,,0.68,8,154,"Urban pluvial flooding prediction by machine learning approaches – a case study of Shenzhen city, China"
,,0.68,-1,271,Urban land use information retrieval based on scene classification of Google Street View images
,,0.68,15,539,EVALUATION of ADVANCED DATA MINING ALGORITHMS in LAND USE/LAND COVER MAPPING
,,0.68,16,300,Spatiotemporal dynamics of urbanization and cropland in the Nile Delta of Egypt using machine learning and satellite big data: implications for sustainable development

309,Using Random Forests on Real-World City Data for Urban Planning in a Visual Semantic Decision Support System,0.77,-1,390,Holistic visual data representation for built environment assessment
,,0.76,1,184,A machine learning-based classification system for urban built-up areas using multiple classifiers and data sources
,,0.74,1,551,Exploring different combinations of data and methods for urban land use analysis: A survey
,,0.74,-1,30,From land cover-graphs to urban structure types
,,0.72,2,429,Improving intelligent decision making in urban planning: Using machine learning algorithms
,,0.72,6,172,Analyzing the spatial factors related to the distributions of building heights in urban areas: A comparative case study in Guangzhou and Shenzhen
,,0.72,-1,271,Urban land use information retrieval based on scene classification of Google Street View images
,,0.71,1,324,Mapping essential urban land use categories with open big data: Results for five metropolitan areas in the United States of America
,,0.71,10,340,Do land policies make a difference? A data-driven approach to trace effects on urban form in France and Germany
,,0.71,3,463,Machine Learning Predictors for Sustainable Urban Planning
,,0.71,5,41,Building block level urban land-use information retrieval based on Google Street View images
,,0.70,1,342,Classification of Urban Functional Areas from Remote Sensing Images and Time-Series User Behavior Data
,,0.70,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.69,6,329,Modeling fine-scale residential land price distribution: An experimental study using open data and machine learning
,,0.69,11,384,Towards a deep learning powered query engine for urban planning
,,0.69,1,112,Regional mapping of essential urban land use categories in China: A segmentation-based approach
,,0.69,8,522,A Machine Learning-Based Method for Predicting Urban Land Use
,,0.68,5,242,Urban areas extraction from multi sensor data based on machine learning and data fusion
,,0.68,1,174,"Comparison of approaches for urban functional zones classification based on multi-source geospatial data: A case study in Yuzhong District, Chongqing, China"
,,0.68,-1,386,Machine learning for real-time urban metrics and design recommendations
,,0.68,-1,76,A Random Forests classification method for urban land-use mapping integrating spatial metrics and texture analysis
,,0.68,5,223,Using GIS and machine learning to classify residential status of urban buildings in low and middle income settings
,,0.68,10,287,Learning from urban form to predict building heights
,,0.67,6,431,"Identifying different types of urban land use dynamics using Point-of-interest (POI) and Random Forest algorithm: The case of Huizhou, China"
,,0.67,-1,194,Classification of sidewalks in street view images
,,0.67,3,12,Mining urban land-use patterns from volunteered geographic information by means of genetic algorithms and artificial neural networks
,,0.67,7,526,Characterizing air quality in urban areas with mobile measurement and high resolution open spatial data: Comparison of different machine-learning approaches using a visual interface
,,0.67,14,587,2nd International Workshop on Mining Urban Data (Preface)
,,0.67,11,15,A machine learning-based method for the large-scale evaluation of the qualities of the urban environment
,,0.67,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics

347,Analysing urban development patterns in a conflict zone: A case study of kabul,0.77,16,471,"Object-Oriented Approach for Urbanization Growth by Using Remote Sensing and GIS Techniques: A Case Study in Hilla City, Babylon Governorate, Iraq"
,,0.74,6,564,"Urban sprawl modeling of Lahore, Pakistan using machine learning techniques"
,,0.71,-1,139,Patterns of historical and future urban expansion in Nepal
,,0.70,6,431,"Identifying different types of urban land use dynamics using Point-of-interest (POI) and Random Forest algorithm: The case of Huizhou, China"
,,0.69,16,68,Analyzing land cover change and urban growth trajectories of the mega-urban region of Dhaka using remotely sensed data and an ensemble classifier
,,0.68,3,474,Analysis of built-up areas of small polish cities with the use of deep learning and geographically weighted regression
,,0.68,16,300,Spatiotemporal dynamics of urbanization and cropland in the Nile Delta of Egypt using machine learning and satellite big data: implications for sustainable development
,,0.68,6,202,Spatiotemporal modeling of urban growth using machine learning
,,0.68,16,224,Assessing urban growth in Ghana using machine learning and intensity analysis: A case study of the New Juaben Municipality
,,0.67,6,228,Population spatialization in Beijing city based on machine learning and multisource remote sensing data
,,0.67,8,155,Improving land-use change modeling by integrating ANN with Cellular Automata-Markov Chain model
,,0.66,-1,76,A Random Forests classification method for urban land-use mapping integrating spatial metrics and texture analysis
,,0.66,6,70,Driving forces analysis of urban expansion based on boosted regression trees and Logistic regression
,,0.65,8,74,Performance analysis of radial basis function networks and multi-layer perceptron networks in modeling urban change: a case study
,,0.65,10,177,Mapping long-term dynamics of population and dwellings based on a multi-temporal analysis of urban morphologies
,,0.65,16,182,A comparative analysis of the urban web of the greater athens agglomeration for the last 20-years period on the basis of landsat imagery
,,0.64,10,340,Do land policies make a difference? A data-driven approach to trace effects on urban form in France and Germany
,,0.64,5,223,Using GIS and machine learning to classify residential status of urban buildings in low and middle income settings
,,0.64,10,222,Estimating quality of life dimensions from urban spatial pattern metrics
,,0.64,-1,30,From land cover-graphs to urban structure types
,,0.64,8,485,Analyzing the spatiotemporal uncertainty in urbanization predictions
,,0.63,1,263,"Mapping poverty and slums using multiple methodologies in Accra, Ghana"
,,0.63,1,537,Integrating activity-based geographic information and long-term remote sensing to characterize urban land use change
,,0.62,-1,531,Mapping Urban Slum Settlements Using Very High-Resolution Imagery and Land Boundary Data
,,0.62,-1,459,"Using satellite data to analyse raw material consumption in Hanoi, Vietnam"
,,0.62,1,438,Identifying urban poverty using high-resolution satellite imagery and machine learning approaches: Implications for housing inequality
,,0.61,1,551,Exploring different combinations of data and methods for urban land use analysis: A survey
,,0.61,6,172,Analyzing the spatial factors related to the distributions of building heights in urban areas: A comparative case study in Guangzhou and Shenzhen
,,0.61,16,176,"Landscape Transformations in Rapidly Developing Peri-urban Areas of Accra, Ghana: Results of 30 years"
,,0.61,8,96,Predicting multiple land use transitions under rapid urbanization and implications for land management and urban planning: The case of Zhanggong District in central China

386,Machine learning for real-time urban metrics and design recommendations,0.77,22,483,AI and Deep Learning for Urban Computing
,,0.75,-1,482,Introduction to Urban Computing
,,0.75,3,463,Machine Learning Predictors for Sustainable Urban Planning
,,0.75,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics
,,0.74,-1,480,Measuring sustainability and urban data operationalization: An integrated computational framework to evaluate and interpret the performance of the urban form
,,0.73,11,15,A machine learning-based method for the large-scale evaluation of the qualities of the urban environment
,,0.72,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.72,7,138,Machine learning for geographically differentiated climate change mitigation in urban areas
,,0.72,3,252,A data-informed analytical approach to human-scale greenway planning: Integrating multi-sourced urban data with machine learning algorithms
,,0.71,11,360,An investigation of the visual features of urban street vitality using a convolutional neural network
,,0.71,-1,282,Towards the collaborative development of machine learning techniques in planning support systems – a Sydney example
,,0.71,-1,508,BISTRO: Berkeley Integrated System for Transportation Optimization
,,0.71,4,22,Data-driven Urban Energy Simulation (DUE-S): A framework for integrating engineering simulation and machine learning methods in a multi-scale urban energy modeling workflow
,,0.70,7,446,Investigation of urban climates and built environment relations by using machine learning
,,0.70,11,11,Measuring human perceptions of a large-scale urban region using machine learning
,,0.70,10,287,Learning from urban form to predict building heights
,,0.70,-1,59,A human-machine adversarial scoring framework for urban perception assessment using street-view images
,,0.70,-1,390,Holistic visual data representation for built environment assessment
,,0.70,14,344,Opportunities and challenges of geospatial analysis for promoting urban livability in the era of big data and machine learning
,,0.70,1,184,A machine learning-based classification system for urban built-up areas using multiple classifiers and data sources
,,0.69,20,337,A Review of AI for Urban Planning: Towards Building Sustainable Smart Cities
,,0.69,14,289,Machine learning technologies for sustainability in smart cities in the post-covid era
,,0.69,-1,405,Urban computing and smart cities: Opportunities and challenges in modelling large-scale aggregated human behavior
,,0.69,-1,149,"Generative design and performance modeling for relationships between urban built forms, sky opening, solar radiation and energy"
,,0.69,22,563,"Proceedings of the 1st ACM SIGSPATIAL International Workshop on Advances in Resilient and Intelligent Cities, ARIC 2018"
,,0.69,11,423,Subjectively measured streetscape perceptions to inform urban design strategies for Shanghai
,,0.68,-1,259,Machine Learning Assisted Urban Filling
,,0.68,11,27,Measuring daily accessed street greenery: A human-scale approach for informing better urban planning practices
,,0.68,4,479,Estimating the influence of building and urban form on the thermal loads of urban dwellings in the Mediterranean climate using machine learning
,,0.68,-1,309,Using Random Forests on Real-World City Data for Urban Planning in a Visual Semantic Decision Support System

546,Variational beauty of space: Machine intuition and non-linear neural aggregations,0.77,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics
,,0.74,5,19,Using convolutional networks and satellite imagery to identify patterns in urban environments at a large scale
,,0.72,11,11,Measuring human perceptions of a large-scale urban region using machine learning
,,0.72,-1,536,Urban street contexts classification using convolutional neural networks and streets imagery
,,0.71,-1,239,Deep CNN-based methods to evaluate neighborhood-scale urban valuation through street scenes perception
,,0.70,11,507,A deep learning approach to urban street functionality prediction based on centrality measures and stacked denoising autoencoder
,,0.70,-1,436,Urban morphological feature extraction and multi-dimensional similarity analysis based on deep learning approaches
,,0.70,22,483,AI and Deep Learning for Urban Computing
,,0.69,-1,59,A human-machine adversarial scoring framework for urban perception assessment using street-view images
,,0.69,11,360,An investigation of the visual features of urban street vitality using a convolutional neural network
,,0.68,5,37,Improving Spatial Feature Representation from Aerial Scenes by Using Convolutional Networks
,,0.66,5,220,Attention-Gate-Based Encoder-Decoder Network for Automatical Building Extraction
,,0.66,5,389,Understanding Historical Cityscapes from Aerial Imagery Through Machine Learning
,,0.65,5,144,Aerial point cloud classification with deep learning and machine learning algorithms
,,0.65,-1,339,EquiTensors: Learning Fair Integrations of Heterogeneous Urban Data
,,0.65,11,346,Predicting human perception of the urban environment in a spatiotemporal urban setting using locally acquired street view images and audio clips
,,0.65,5,81,Building extraction from LiDAR data applying deep convolutional neural networks
,,0.65,5,156,A locally-constrained YOLO framework for detecting small and densely-distributed building footprints
,,0.64,17,477,DeepCrowd: A Deep Model for Large-Scale Citywide Crowd Density and Flow Prediction
,,0.64,18,496,From PIace2Vec to Multi-Scale Built-Environment Representation: A General-Purpose Distributional Embedding for Urban Data Analysis
,,0.64,5,110,Deprivation pockets through the lens of convolutional neural networks
,,0.63,11,423,Subjectively measured streetscape perceptions to inform urban design strategies for Shanghai
,,0.62,5,256,A generalized multi-task learning approach to stereo DSM filtering in urban areas
,,0.62,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.62,17,284,GCN2CDD: A Commercial District Discovery Framework via Embedding Space Clustering on Graph Convolution Networks
,,0.62,-1,390,Holistic visual data representation for built environment assessment
,,0.62,11,15,A machine learning-based method for the large-scale evaluation of the qualities of the urban environment
,,0.62,8,50,Mining transition rules of cellular automata for simulating urban expansion by using the deep learning techniques
,,0.62,5,99,Local climate zone mapping as remote sensing scene classification using deep learning: A case study of metropolitan China
,,0.61,17,511,Learning Semantic Relationships of Geographical Areas based on Trajectories

139,Patterns of historical and future urban expansion in Nepal,0.78,8,155,Improving land-use change modeling by integrating ANN with Cellular Automata-Markov Chain model
,,0.77,6,564,"Urban sprawl modeling of Lahore, Pakistan using machine learning techniques"
,,0.77,16,68,Analyzing land cover change and urban growth trajectories of the mega-urban region of Dhaka using remotely sensed data and an ensemble classifier
,,0.76,16,471,"Object-Oriented Approach for Urbanization Growth by Using Remote Sensing and GIS Techniques: A Case Study in Hilla City, Babylon Governorate, Iraq"
,,0.75,16,300,Spatiotemporal dynamics of urbanization and cropland in the Nile Delta of Egypt using machine learning and satellite big data: implications for sustainable development
,,0.73,8,96,Predicting multiple land use transitions under rapid urbanization and implications for land management and urban planning: The case of Zhanggong District in central China
,,0.72,16,90,"Spatiotemporal detection of land use/land cover change in the large basin using integrated approaches of remote sensing and GIS in the Upper Awash basin, Ethiopia"
,,0.72,-1,459,"Using satellite data to analyse raw material consumption in Hanoi, Vietnam"
,,0.71,-1,347,Analysing urban development patterns in a conflict zone: A case study of kabul
,,0.71,16,224,Assessing urban growth in Ghana using machine learning and intensity analysis: A case study of the New Juaben Municipality
,,0.71,8,160,"Machine learning-assisted evaluation of land use policies and plans in a rapidly urbanizing district in Chongqing, China"
,,0.70,16,53,Land-cover classification and analysis of change using machine-learning classifiers and multi-temporal remote sensing imagery
,,0.70,16,176,"Landscape Transformations in Rapidly Developing Peri-urban Areas of Accra, Ghana: Results of 30 years"
,,0.70,8,74,Performance analysis of radial basis function networks and multi-layer perceptron networks in modeling urban change: a case study
,,0.70,6,202,Spatiotemporal modeling of urban growth using machine learning
,,0.69,12,407,"Effects of urbanization on spatiotemporal changes of land cover pattern: A case of Changsha, China"
,,0.68,-1,76,A Random Forests classification method for urban land-use mapping integrating spatial metrics and texture analysis
,,0.68,6,431,"Identifying different types of urban land use dynamics using Point-of-interest (POI) and Random Forest algorithm: The case of Huizhou, China"
,,0.67,16,17,Land-cover change and environmental impact analysis in the Greater Mankato area of Minnesota using remote sensing and GIS modelling
,,0.67,8,75,Simulation of urban expansion via integrating artificial neural network with Markov chain–cellular automata
,,0.66,16,580,Algorithm for modeling agricultural land cover classification and land surface temperature
,,0.66,15,2,Monitoring land cover change in urban and peri-urban areas using dense time stacks of Landsat satellite data and a data mining approach
,,0.66,15,113,Evaluation and comparison of eight machine learning models in land use/land cover mapping using Landsat 8 OLI: a case study of the northern region of Iran
,,0.66,8,485,Analyzing the spatiotemporal uncertainty in urbanization predictions
,,0.65,15,532,Comparison of performance of artificial neural network (ANN) and random forest (RF) in the classification of land cover zones of urban slum region
,,0.65,6,31,Land-use-change modeling using unbalanced support-vector machines
,,0.65,8,29,Integrating the multi-label land-use concept and cellular automata with the artificial neural network-based Land Transformation Model: an integrated ML-CA-LTM modeling framework
,,0.65,16,166,Analysis of land use and land cover change in a coastal area of Rio de Janeiro using high-resolution remotely sensed data
,,0.65,12,332,Using satellite image fusion to evaluate the impact of land use changes on ecosystem services and their economic values
,,0.64,16,84,Modeling Urban Land Use Changes Using Support Vector Machines

259,Machine Learning Assisted Urban Filling,0.78,-1,412,A generative architectural and urban design method through artificial neural networks
,,0.70,-1,436,Urban morphological feature extraction and multi-dimensional similarity analysis based on deep learning approaches
,,0.70,13,357,Viewpoint: City Information Modelling (CIM) and Digitizing Urban Design Practices
,,0.69,2,558,Application of AI in urban design
,,0.68,11,62,The visual quality of streets: A human-centred continuous measurement based on machine learning algorithms and street view images
,,0.68,-1,386,Machine learning for real-time urban metrics and design recommendations
,,0.66,11,360,An investigation of the visual features of urban street vitality using a convolutional neural network
,,0.66,11,15,A machine learning-based method for the large-scale evaluation of the qualities of the urban environment
,,0.66,-1,149,"Generative design and performance modeling for relationships between urban built forms, sky opening, solar radiation and energy"
,,0.66,11,43,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views
,,0.66,-1,480,Measuring sustainability and urban data operationalization: An integrated computational framework to evaluate and interpret the performance of the urban form
,,0.65,10,287,Learning from urban form to predict building heights
,,0.65,13,555,"Algorithms, AI and architecture"
,,0.65,5,411,Automated classification of building structures for urban built environment identification using machine learning
,,0.65,-1,59,A human-machine adversarial scoring framework for urban perception assessment using street-view images
,,0.64,-1,218,Procedural lot generation for evolutionary urban layout optimization in urban regeneration decision support
,,0.63,-1,390,Holistic visual data representation for built environment assessment
,,0.63,13,402,Will AI ever support design thinking?
,,0.63,-1,88,Understanding cities with machine eyes: A review of deep computer vision in urban analytics
,,0.63,13,317,Towards typogenetic tools for generative urban aesthetics
,,0.62,13,523,Comparative Study on Urban Virtual Modeling Platforms for Urban Planning and Design Practice
,,0.62,-1,379,Development of generating system for architectural color icons using google map platform and tensorflow-segmentation
,,0.62,-1,146,Multivariate relationships between campus design parameters and energy performance using reinforcement learning and parametric modeling
,,0.62,11,423,Subjectively measured streetscape perceptions to inform urban design strategies for Shanghai
,,0.61,11,470,Evolution of historical urban landscape with computer vision and machine learning: A case study of Berlin
,,0.61,13,569,Designing with citizens: Challenges and evaluation methods for crowd-sourced urban layouts
,,0.61,5,428,Comparing three machine learning techniques for building extraction from a digital surface model
,,0.61,-1,546,Variational beauty of space: Machine intuition and non-linear neural aggregations
,,0.61,-1,457,4D building reconstruction with machine learning and historical maps
,,0.61,13,556,"18th International Conference on Computer-Aided Architectural Design Futures, CAAD Futures 2019"

391,Artificial Neural Networks as an Architectural Design Tool-Generating New Detail Forms Based on the Roman Corinthian Order Capital,0.78,-1,412,A generative architectural and urban design method through artificial neural networks
,,0.57,2,558,Application of AI in urban design
,,0.57,-1,436,Urban morphological feature extraction and multi-dimensional similarity analysis based on deep learning approaches
,,0.56,-1,259,Machine Learning Assisted Urban Filling
,,0.55,13,556,"18th International Conference on Computer-Aided Architectural Design Futures, CAAD Futures 2019"
,,0.55,13,555,"Algorithms, AI and architecture"
,,0.54,13,402,Will AI ever support design thinking?
,,0.53,13,357,Viewpoint: City Information Modelling (CIM) and Digitizing Urban Design Practices
,,0.53,14,559,ACM International Conference Proceeding Series
,,0.53,5,367,Application of satellite image segmentation for urban planning optimization
,,0.52,-1,379,Development of generating system for architectural color icons using google map platform and tensorflow-segmentation
,,0.51,4,572,"Combined gis, cfd and neural network multi-zone model for urban planning and building simulation"
,,0.50,5,411,Automated classification of building structures for urban built environment identification using machine learning
,,0.50,-1,366,Digital excavation of mediatized urban heritage: Automated recognition of buildings in image sources
,,0.50,13,317,Towards typogenetic tools for generative urban aesthetics
,,0.50,2,596,A knowledge-based creation of mathematical programming for GIS problem solving
,,0.49,-1,146,Multivariate relationships between campus design parameters and energy performance using reinforcement learning and parametric modeling
,,0.49,-1,318,AI Technologies in Green Architecture Field: Statistical Comparative Analysis
,,0.48,-1,457,4D building reconstruction with machine learning and historical maps
,,0.48,-1,149,"Generative design and performance modeling for relationships between urban built forms, sky opening, solar radiation and energy"
,,0.47,2,322,Knowledge and reasoning in development control and urban design: an expert systems approach
,,0.47,2,48,Can expert systems help with planning?
,,0.47,5,444,"Machine learning approach to extract building footprint from high-resolution images: The case study of Makkah, Saudi Arabia"
,,0.47,11,62,The visual quality of streets: A human-centred continuous measurement based on machine learning algorithms and street view images
,,0.47,-1,481,Virtual design of urban planning based on GIS big data and machine learning
,,0.47,-1,218,Procedural lot generation for evolutionary urban layout optimization in urban regeneration decision support
,,0.46,-1,546,Variational beauty of space: Machine intuition and non-linear neural aggregations
,,0.46,5,428,Comparing three machine learning techniques for building extraction from a digital surface model
,,0.46,13,192,Concept of interactive machine learning in urban design problems
,,0.46,8,522,A Machine Learning-Based Method for Predicting Urban Land Use

412,A generative architectural and urban design method through artificial neural networks,0.78,-1,259,Machine Learning Assisted Urban Filling
,,0.78,-1,391,Artificial Neural Networks as an Architectural Design Tool-Generating New Detail Forms Based on the Roman Corinthian Order Capital
,,0.69,-1,436,Urban morphological feature extraction and multi-dimensional similarity analysis based on deep learning approaches
,,0.68,13,556,"18th International Conference on Computer-Aided Architectural Design Futures, CAAD Futures 2019"
,,0.68,13,357,Viewpoint: City Information Modelling (CIM) and Digitizing Urban Design Practices
,,0.65,13,555,"Algorithms, AI and architecture"
,,0.65,-1,146,Multivariate relationships between campus design parameters and energy performance using reinforcement learning and parametric modeling
,,0.64,10,287,Learning from urban form to predict building heights
,,0.64,5,411,Automated classification of building structures for urban built environment identification using machine learning
,,0.64,2,558,Application of AI in urban design
,,0.64,-1,149,"Generative design and performance modeling for relationships between urban built forms, sky opening, solar radiation and energy"
,,0.63,-1,457,4D building reconstruction with machine learning and historical maps
,,0.63,13,402,Will AI ever support design thinking?
,,0.63,-1,218,Procedural lot generation for evolutionary urban layout optimization in urban regeneration decision support
,,0.61,5,428,Comparing three machine learning techniques for building extraction from a digital surface model
,,0.60,-1,480,Measuring sustainability and urban data operationalization: An integrated computational framework to evaluate and interpret the performance of the urban form
,,0.59,4,572,"Combined gis, cfd and neural network multi-zone model for urban planning and building simulation"
,,0.59,13,523,Comparative Study on Urban Virtual Modeling Platforms for Urban Planning and Design Practice
,,0.59,5,81,Building extraction from LiDAR data applying deep convolutional neural networks
,,0.59,5,308,Rapid and automated urban modeling techniques for UAS applications
,,0.59,13,317,Towards typogenetic tools for generative urban aesthetics
,,0.58,11,62,The visual quality of streets: A human-centred continuous measurement based on machine learning algorithms and street view images
,,0.58,13,192,Concept of interactive machine learning in urban design problems
,,0.58,-1,546,Variational beauty of space: Machine intuition and non-linear neural aggregations
,,0.58,5,460,Use of deep learning models in street-level images to classify one-story unreinforced masonry buildings based on roof diaphragms
,,0.58,-1,386,Machine learning for real-time urban metrics and design recommendations
,,0.57,4,479,Estimating the influence of building and urban form on the thermal loads of urban dwellings in the Mediterranean climate using machine learning
,,0.57,11,360,An investigation of the visual features of urban street vitality using a convolutional neural network
,,0.56,4,101,Identifying urban geometric types as energy performance patterns
,,0.56,-1,390,Holistic visual data representation for built environment assessment

204,Understanding the spatial distribution of urban forests in China using Sentinel-2 images with Google Earth Engine,0.79,15,548,Land cover classification and change detection analysis of multispectral satellite images using machine learning
,,0.78,1,112,Regional mapping of essential urban land use categories in China: A segmentation-based approach
,,0.78,-1,488,Estimating Socio-Economic Parameters via Machine Learning Methods Using Luojia1-01 Nighttime Light Remotely Sensed Images at Multiple Scales of China in 2018
,,0.77,-1,76,A Random Forests classification method for urban land-use mapping integrating spatial metrics and texture analysis
,,0.76,6,228,Population spatialization in Beijing city based on machine learning and multisource remote sensing data
,,0.74,-1,30,From land cover-graphs to urban structure types
,,0.74,15,109,Comparative assessment of machine learning methods for urban vegetation mapping using multitemporal Sentinel-1 imagery
,,0.74,16,68,Analyzing land cover change and urban growth trajectories of the mega-urban region of Dhaka using remotely sensed data and an ensemble classifier
,,0.74,5,186,Mapping Urban Trees Within Cadastral Parcels Using an Object-Based Convolutional Neural Network
,,0.73,6,431,"Identifying different types of urban land use dynamics using Point-of-interest (POI) and Random Forest algorithm: The case of Huizhou, China"
,,0.72,1,324,Mapping essential urban land use categories with open big data: Results for five metropolitan areas in the United States of America
,,0.72,15,72,Google Earth Engine Cloud Computing Platform for Remote Sensing Big Data Applications: A Comprehensive Review
,,0.71,15,245,Accuracy comparison of land cover mapping using the object-oriented image classification with machine learning algorithms
,,0.70,-1,382,Application of machine learning in urban greenery land cover extraction
,,0.69,12,332,Using satellite image fusion to evaluate the impact of land use changes on ecosystem services and their economic values
,,0.69,-1,390,Holistic visual data representation for built environment assessment
,,0.69,6,497,Urban population distribution mapping with multisource geospatial data based on zonal strategy
,,0.69,16,53,Land-cover classification and analysis of change using machine-learning classifiers and multi-temporal remote sensing imagery
,,0.68,-1,271,Urban land use information retrieval based on scene classification of Google Street View images
,,0.68,12,49,"The spatial characteristics and relationships between landscape pattern and ecosystem service value along an urban-rural gradient in Xi'an city, China"
,,0.68,1,174,"Comparison of approaches for urban functional zones classification based on multi-source geospatial data: A case study in Yuzhong District, Chongqing, China"
,,0.68,15,113,Evaluation and comparison of eight machine learning models in land use/land cover mapping using Landsat 8 OLI: a case study of the northern region of Iran
,,0.68,1,184,A machine learning-based classification system for urban built-up areas using multiple classifiers and data sources
,,0.68,1,342,Classification of Urban Functional Areas from Remote Sensing Images and Time-Series User Behavior Data
,,0.68,8,96,Predicting multiple land use transitions under rapid urbanization and implications for land management and urban planning: The case of Zhanggong District in central China
,,0.67,15,532,Comparison of performance of artificial neural network (ANN) and random forest (RF) in the classification of land cover zones of urban slum region
,,0.67,15,539,EVALUATION of ADVANCED DATA MINING ALGORITHMS in LAND USE/LAND COVER MAPPING
,,0.67,6,172,Analyzing the spatial factors related to the distributions of building heights in urban areas: A comparative case study in Guangzhou and Shenzhen
,,0.67,5,242,Urban areas extraction from multi sensor data based on machine learning and data fusion
,,0.67,5,19,Using convolutional networks and satellite imagery to identify patterns in urban environments at a large scale

229,Machine learning-based and 3d kinematic models for rockfall hazard assessment using LiDAR Data and GIS,0.79,-1,67,"Spatial prediction of landslide susceptibility using GIS-based statistical and machine learning models in Wanzhou County, Three Gorges Reservoir, China"
,,0.75,-1,325,"GIS-based comparative study of Bayes network, Hoeffding tree and logistic model tree for landslide susceptibility modeling"
,,0.75,-1,168,"Rainfall-induced shallow landslide detachment, transit and runout susceptibility mapping by integrating machine learning techniques and gis-based approaches"
,,0.74,-1,130,"Comparison of random forest model and frequency ratio model for landslide susceptibility mapping (LSM) in Yunyang county (Chongqing, China)"
,,0.74,-1,396,Applicability of support vector machines in landslide susceptibility mapping
,,0.69,8,6,Urban flood risk mapping using the GARP and QUEST models: A comparative study of machine learning techniques
,,0.67,-1,120,Landslide susceptibility assessment of wildfire burnt areas through earth-observation techniques and a machine learning-based approach
,,0.65,-1,30,From land cover-graphs to urban structure types
,,0.64,8,121,Allocation of emergency response centres in response to pluvial flooding-prone demand points using integrated multiple layer perceptron and maximum coverage location problem models
,,0.64,15,532,Comparison of performance of artificial neural network (ANN) and random forest (RF) in the classification of land cover zones of urban slum region
,,0.63,1,342,Classification of Urban Functional Areas from Remote Sensing Images and Time-Series User Behavior Data
,,0.63,1,184,A machine learning-based classification system for urban built-up areas using multiple classifiers and data sources
,,0.63,15,113,Evaluation and comparison of eight machine learning models in land use/land cover mapping using Landsat 8 OLI: a case study of the northern region of Iran
,,0.63,15,539,EVALUATION of ADVANCED DATA MINING ALGORITHMS in LAND USE/LAND COVER MAPPING
,,0.63,5,251,Remote measurement of building usable floor area – Algorithms fusion
