HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
0,385,,2019,Conference Paper,Object Counting on Low Quality Images: A Case Study of Near Real-Time Traffic Monitoring,"The installation and management of traffic monitoring devices can be costly from both a financial and human resource point of view. It is therefore important to take advantage of available infrastructures to maximize the information extraction for each technology. Here we show how low-quality urban road traffic images from cameras, already installed in many cities such as Montreal, Vancouver and Toronto can be used as a non-intrusive traffic monitoring. To this end, we use a pre-trained object detection neural network to count vehicles within images. We then compare the results with human annotations gathered through crowdsourcing campaigns. We use this comparison to assess performance and calibrate the neural network annotations. The performance of our system allows us to consider applications which can monitor the traffic conditions in near real-time, making the counting usable for traffic-related services. Furthermore, the resulting annotations pave the way for building a historical vehicle counting dataset to be used for analysing the impact of road traffic on many city-related issues such as urban planning, security, and pollution. © 2018 IEEE.",Monitoring; Object detection; Regression; Smart cities; Time series; Traffic; Transport,"Rajotte J.-F., Sotir M., Noiseux C., Noel L.-P., Bertiere T.",10.1109/ICMLA.2018.00194,6.02,7.62
-1,386,24.0,2019,Article,A reduced order model for turbulent flows in the urban environment using machine learning,"To help create a comfortable and healthy indoor and outdoor environment in which to live, there is a need to understand turbulent air flows within the urban environment. To this end, building on a previously reported method [1], we develop a fast-running Non-Intrusive Reduced Order Model (NIROM) for predicting the turbulent air flows found within an urban environment. To resolve larger scale turbulent fluctuations, we employ a Large Eddy Simulation (LES) model and solve the resulting computational model on unstructured meshes. The objective is to construct a rapid-running NIROM from these results that will have ‘similar’ dynamics to the original LES model. Based on Proper Orthogonal Decomposition (POD) and machine learning techniques, this Reduced Order Model (ROM) is six orders of magnitude faster than the high-fidelity LES model and we demonstrate how ‘similar’ it can be to the high-fidelity model by comparing statistical quantities such as the mean flows, Reynolds stresses and probability densities of the velocities. We also include validation of the high-fidelity model against data from wind tunnel experiments. This paper represents a key step towards the use of reduced order modelling for operational purposes with the tantalising possibility of it being used in place of Gaussian plume models, and the potential for greatly improved model fidelity and confidence. © 2018",Gaussian process regression; Machine learning; Non-intrusive reduced order modelling; Operational modelling; Proper orthogonal decomposition; Urban flows,"Xiao D., Heaney C.E., Mottet L., Fang F., Lin W., Navon I.M., Guo Y., Matar O.K., Robins A.G., Pain C.C.",10.1016/j.buildenv.2018.10.035,6.23,8.34
0,390,,2019,Conference Paper,Variational beauty of space: Machine intuition and non-linear neural aggregations,"Spatial networks have long been known for their internal spatial order or beauty (Hillier, 2007) and in the field spatial computation and analytics we employ a number of graph based methodologies in order to understand or extract intrinsic attributes of the urban fabric around us. In this research we take a complete different approach by looking at urban structure through the use of deep convolutional variational autoencoders with interesting results. Autoencoders are an unsupervised learning technique in which we employ neural networks for the task of representation learning. Specifically, a neural network architecture imposes a bottleneck in the network which forces a compressed and generalization of the knowledge representation of the structure of space. This non-linear compression and subsequent reconstruction creates a unique set of features that are inherent of urban space. Our network is multiple layers deep in order to be able to encode basic spatial complexity and is build based on a convolutional network architecture which is inspired by biological processes similar to the connectivity pattern between neurons that resembles the organization of the animal visual cortex. Artificial neurons respond to real urban networks of London in a restricted region of the visual field, which partially overlap such that they cover the entire convolutional visual field. Convolutional layers apply a convolution operation to the input, passing the result to the next layer. Each convolutional neuron processes data only for its receptive field but the cascading nature of our network build a knowledge of more complex spatial relations as data move deeper. While convolutional neural networks are extensively used in supervised image classification the work presented in this papers is completely unsupervised. In this paper we present the complete architecture of the deep convolutional network that was trained for months using data from the city of London, concluding with two significant outcomes extracted from the variational encoding and decoding processes. A non-linear clustering, or neural aggregation, of urban space based on the learned features and a generative urban network output based on the variational synthesis we call machine intuition. © 2019 Beijing JiaoTong University. All rights reserved.",Autoencoders; Convolutional neural networks; Machine learning; Unsupervised learning; Urban networks,"Varoudis T., Penn A.",,5.74,8.16
-1,399,,2019,Conference Paper,Intelligence augmentation for urban warfare operation planning using deep reinforcement learning,"The density, diversity, connectedness and scale of urban environments make military operations challenging. This paper shows that different artificial intelligence techniques can be combined to provide the commander with various form of intelligence augmentation and to support the decision making process. A warfare model has been developed where an AI system, representing a red unit, learns how to select the position for a target and for several improvised explosive devices (IEDs) in order to prevent the blue unit to locate the target. The blue unit is trained to reach the target by using deep reinforcement learning, while an evolutionary algorithm is used to train the red unit. These techniques do not rely on large amounts of historical data. Different approaches have been used and discussed to optimise the co-learning of the two agents, showing that optimal behaviour can be learned in an urban environment. Information about the most likely positions of the target and the IEDs can be extracted from the policy learned by the system, and used by the commander to provide intelligence augmentation while planning an operation and evaluating different possible courses of action. The reliability of this information depends on the realism of the AI system simulating the red unit, that is strictly dependent on the model used for the blue unit during the training. © COPYRIGHT SPIE. Downloading of the abstract is permitted for personal use only.",Deep reinforcement learning; Evolutionary algorithms; Intelligence augmentation; Planning support; Urban warfare,"De Heer P.B.U.L., De Reus N.M., Tealdi L., Kerbusch P.J.M.",10.1117/12.2520051,7.49,7.3
1,408,2.0,2019,Book Chapter,A multiscale clustering of the urban morphology for use in quantitative models,"Geo-spatial data available to researchers and practitioners has increased substantially over the last decades, offering new opportunities for analyzing and characterizing locations and their spatial environment in an objective way. Various studies in the field of urban planning and design have given recommendations on “good urban form”, suggesting that especially characteristics of the urban morphology inform the quality of locations and additionally influence spatial behavior. While we find a growing number of quantitative spatial models such as hedonic price models, location choice models, or applied machine learning algorithms, characteristics describing the urban morphology are still rarely reported in these. One reason can be found in the limited knowledge on how to characterize the urban morphology best. In this chapter, we address this deficit and define attributes that are suitable to characterize the urban morphology in quantitative means at different scales. We show how these can be processed from a data model that is simple enough to allow for reproducibility in most study areas and process them for the case study of Switzerland. Finally, we use the attributes to define urban typologies through clustering methods. These are compared on their outcome, their consistency, and interpretation. © Springer Nature Switzerland AG 2019.",,"Schirmer P.M., Axhausen K.W.",10.1007/978-3-030-12381-9_16,6.99,9.12
-1,414,2.0,2019,Conference Paper,Automating layout synthesis with constructive preference elicitation,"Layout synthesis refers to the problem of arranging objects subject to design preferences and structural constraints. Applications include furniture arrangement, space partitioning (e.g. subdividing a house into rooms), urban planning, and other design tasks. Computer-aided support systems are essential tools for architects and designers to produce custom, functional layouts. Existing systems, however, do not learn the designer’s preferences, and therefore fail to generalize across sessions or instances. We propose addressing layout synthesis by casting it as a constructive preference elicitation task. Our solution employs a coactive interaction protocol, whereby the system and the designer interact by mutually improving each other’s proposals. The system iteratively recommends layouts to the user, and learns the user’s preferences by observing her improvements to the recommendations. We apply our system to two design tasks, furniture arrangement and space partitioning, and report promising quantitative and qualitative results on both. Code related to this paper is available at: https://github.com/unitn-sml/constructive-layout-synthesis/tree/master/ecml18. © 2019, Springer Nature Switzerland AG.",Constructive learning; Furniture arrangement; Layout synthesis; Preference elicitation; Space partitioning,"Erculiani L., Dragone P., Teso S., Passerini A.",10.1007/978-3-030-10997-4_16,7.09,7.28
1,442,6.0,2018,Conference Paper,Comparison of Regression Tools for Regional Electric Load Forecasting,"Urban area electrical load forecasting is important for power generation capacity planning and also to integrate environment friendly energy sources at district level. Load predictions will help in developing demand side management in coordination with renewable power generation. Urban area load is influenced by meteorological conditions therefore it is important to include weather parameters for load predictions. Machine Learning algorithms can effectively contribute for electrical load predictions. The most commonly used algorithm for load prediction is Artificial Neural Network (ANN), which is a complex predictor that utilizes a big amount of training data. k-Nearest Neighbour (kNN) has proven to be efficient by the introduction of binary dummy variables for categorisation and it can be used for short term(30 min) and long term(24 hours) load forecasting. This paper explores the use of regression tool for regional electric load forecasting by correlating lower distinctive categorical level (season and day of the week) and weather parameters. The historical electrical load datasets with meteorological parameters are available for the Sydney region and they have been used to test the regression tools. Data correlation over seasonal changes have been argued by means of improving Mean Absolute Percentage Error(MAPE). By examining the structure of various regressors they are compared for the lowest MAPE. The regressors show good MAPE for short term (30 min) prediction and Random Forest Regressor scores best in the range of 1-2 % MAPE. © 2018 University of Split, FESB.",Electric Load Forecasting; k-NN; Machine Learning; Regression Tools,"Johannesen N.J., Kolhe M., Goodwin M.",,5.66,6.56
0,487,6.0,2017,Conference Paper,An information system for judicial and public administration using artificial intelligence and geospatial data,"The adoption of information technology in judicial and public administration has become a major need nowadays with the rapid growth of information regarding managerial issues. This paper presents an advanced methodology developed by using Information and Communication Technologies (ICT) and artificial intelligence to support decision making in public and judicial administration. A prototype Management Information System for public administration (MISPA) was developed to provide a computerized way of managing geospatial urban, environmental and crime data of an urban area. This system was developed by using several programming languages, a Database Management System (DBMS) and other technologies and programming tools. The proposed system was developed aiming at the systemization and modernization of public, judicial and police authorities that are associated with issues that have to be dealt by studying urban data regarding crime and environmental data and supports decision making based on crime forecasting.",Artificial Intelligence; Crime Forecasting; Information System; Judicial Administration; Machine Learning; Public Administration,Kouziokas G.N.,10.1145/3139367.3139402,7.71,7.57
0,532,,2016,Conference Review,Conference on Human Factors in Computing Systems - Proceedings,"The proceedings contain 10 papers. The topics discussed include: SEACHI 2016: smart cities for a better living with HCI and UX; re-imagining public interactive learning spaces to support Singaporean children's wellbeing; concept of interactive machine learning in urban design problems; using smartphones in cities to crowdsource dangerous road sections and give effective in-car warnings; the quest of defining smart digital city in Medini; crowdsourcing: tackling challenges in the engagement of citizens with smart city initiatives; sharing economy in smart city transportation services; free UX testing tool: the LudoVico UX machine for physiological sensor data recording, analysis, and visualization for user experience design experiments; and being heroically lost, being heroically found.",,[No author name available],,6.8,8.12
0,541,3.0,2016,Conference Paper,Optimization and evaluation of the human fall detection system,"Falls are the most critical health problem for elderly people, which are often, cause significant injuries. To tackle a serious risk that made by the fall, we develop an automatic wearable fall detection system utilizing two devices (mobile phone and wireless sensor) based on three axes accelerometer signals. The goal of this study is to find an effective machine learning method that distinguish falls from activities of daily living (ADL) using only a single triaxial accelerometer. In addition, comparing the performance results for wearable sensor and mobile device data.The proposed model detects the fall by using seven different classifiers and the significant performance is demonstrated using accuracy, recall, precision and F-measure. Our model obtained accuracy over 99% on wearable device data and over 97% on mobile phone data. © 2016 SPIE.",Accelerometer; Activities of daily living; Fall detection; Machine learning; Smartphone; Wearable sensors,"Alzoubi H., Ramzan N., Shahriar H., Alzubi R., Gibson R., Amira A.",10.1117/12.2242162,6.49,7.3
-1,558,7.0,2015,Conference Paper,Automatic sound recognition of urban environment events,"The audio analysis of speaker’s surroundings has been a first step for several processing systems that enable speaker’s mobility though his daily life. These algorithms usually operate in a short-time analysis decomposing the incoming events in time and frequency domain. In this paper, an automatic sound recognizer is studied, which investigates audio events of interest from urban environment. Our experiments were conducted using a close set of audio events from which well known and commonly used audio descriptors were extracted and models were training using powerful machine learning algorithms. The best urban sound recognition performance was achieved by SVMs with accuracy equal to approximately 93%. © Springer International Publishing Switzerland 2015.",Automatic sound recognition; Dimensionality redundancy; Urban environment,"Theodorou T., Mporas I., Fakotakis N.",10.1007/978-3-319-23132-7_16,6.62,7.15
-1,564,26.0,2014,Article,A tool for urban soundscape evaluation applying Support Vector Machines for developing a soundscape classification model,"To ensure appropriate soundscape management in urban environments, the urban-planning authorities need a range of tools that enable such a task to be performed. An essential step during the management of urban areas from a sound standpoint should be the evaluation of the soundscape in such an area. In this sense, it has been widely acknowledged that a subjective and acoustical categorization of a soundscape is the first step to evaluate it, providing a basis for designing or adapting it to match people's expectations as well. In this sense, this work proposes a model for automatic classification of urban soundscapes. This model is intended for the automatic classification of urban soundscapes based on underlying acoustical and perceptual criteria. Thus, this classification model is proposed to be used as a tool for a comprehensive urban soundscape evaluation. Because of the great complexity associated with the problem, two machine learning techniques, Support Vector Machines (SVM) and Support Vector Machines trained with Sequential Minimal Optimization (SMO), are implemented in developing model classification. The results indicate that the SMO model outperforms the SVM model in the specific task of soundscape classification. With the implementation of the SMO algorithm, the classification model achieves an outstanding performance (91.3% of instances correctly classified). © 2013 Elsevier B.V.",Acoustical assessment; Classification model; Sequential Minimal Optimization; Soundscape classifier; Soundscape evaluation; Support Vector Machines,"Torija A.J., Ruiz D.P., Ramos-Ridao T.F.",10.1016/j.scitotenv.2013.07.108,6.91,7.29
-1,566,10.0,2014,Article,Using data mining techniques to detect the personality of players in an educational game,"One of the goals of Educational Data Mining is to develop the methods for student modeling based on educational data, such as; chat conversation, class discussion, etc. On the other hand, individual behavior and personality play a major role in Intelligent Tutoring Systems (ITS) and Educational Data Mining (EDM). Thus, to develop a user adaptable system, the student's behaviors that occurring during interaction has huge impact EDM and ITS. In this chapter, we introduce a novel data mining techniques and natural language processing approaches for automated detection student's personality and behaviors in an educational game (Land Science) where students act as interns in an urban planning firm and discuss in groups their ideas. In order to apply this framework, input excerpts must be classified into one of six possible personality classes. We applied this personality classification method using machine learning algorithms, such as: Naive Bayes, Support Vector Machine (SVM) and Decision Tree. © 2014 Springer International Publishing Switzerland.",Classification; Conversation; Educational data; Larry's Rose framework; Natural language processing; Personality,"Keshtkar F., Burkett C., Li H., Graesser A.C.",10.1007/978-3-319-02738-8_5,7.25,8.05
-1,568,5.0,2014,Conference Paper,People counting with image retrieval using compressed sensing,"The estimation of the number of people present in an image has many applications such as intelligent transportation, urban planning and crowd surveillance. Rather than conventional counting by detection or regression/machine-learning methods, we propose an image retrieval approach, which uses an image descriptor to estimate the people count. We review the performance of several image descriptors. In addition, we propose a straightforward global image descriptor for image retrieval based on compressed sensing theory. Extensive evaluations on existing crowd analysis benchmark datasets demonstrate the effectiveness of our image retrieval-based approach compared to state-of-the-art regression-based people counting methods. © 2014 IEEE.",compressed sensing; global image descriptor; people counting; sparse representation,"Foroughi H., Ray N., Zhang H.",10.1109/ICASSP.2014.6854424,6.21,7.94
-1,580,3.0,2012,Conference Paper,Detecting players personality behavior with any effort of concealment,"We introduce a novel natural language processing component using machine learning techniques for prediction of personality behaviors of players in a serious game, Land Science, where players act as interns in an urban planning firm and discuss in groups their ideas about urban planning and environmental science in written natural language. Our model learns vector space representations for various features extraction. In order to apply this framework, input excerpts must be classified into one of six possible personality classes. We applied this personality classification task using several machine learning algorithms, such as: Naïve Bayes, Support Vector Machines, and Decision Tree. Training is performed on a relatively dataset of manually annotated excerpts. By combining these features spaces from psychology and computational linguistics, we perform and evaluate our approaches to detecting personality, and eventually develop a classifier that is nearly 83% accurate on our dataset. Based on the feature analysis of our models, we add several theoretical contributions, including revealing a relationship between different personality behaviors in players' writing. © 2012 Springer-Verlag.",Classification; Conversation; Leary's Rose Framework; Natural Language Processing; Personality Detection; Sentiment Analysis,"Keshtkar F., Burkett C., Graesser A., Li H.",10.1007/978-3-642-28601-8_42,7.07,7.99
-1,581,3.0,2012,Conference Paper,Automated detection of mentors and players in an educational game,"Automatically identifying the various roles (e.g., mentor, player) in multi-party collaborative chat is a challenging task. To better understand the conversational demands of mentors and players, this paper investigates the dynamics and linguistic features of multi-party chat in the context of an online educational game. In this paper we introduce a novel computational linguistics method using a machine learning algorithm to automatically classify utterances of players and mentors in a serious game, where players act as interns in an urban planning firm and discuss their ideas about urban planning and environmental science in written natural language. Our results are promising and our model can be extended to any multi-party environment that leaders (Mentors) are needed to be distinguished based on their conversation. © 2012 www.educationaldatamining.org. All rights reserved.",Machine learning; Multi-party chat; Natural language processing; Serious game,"Keshtkar F., Morgan B., Graesser A.",,7.43,8.15
0,583,4.0,2011,Conference Paper,Comparison of machine learning techniques for the automatic recognition of soundscapes,"Rather than recognising single environmental sound sources, research on soundscape recognition aims at identifying general unstructured auditory scenes composed of multiple simultaneous sound sources. Nowadays, soundscape recognition has multiple applications, such as: i) contextawareness for mobile robots and portable devices, so as to provide information about the surrounding acoustic environment, enabling the automatic reaction of the device without human intervention; ii) background noise identification for speech recognition systems, so as to improve the robustness of such systems by facilitating their adaptability to any indoor or outdoor environment; iii) support tool in urban planning and noise annoyance assessment. In this paper, pattern recognition techniques specially designed to automatically recognise soundscapes are implemented. Specifically, the study focuses on finding the most appropriated learning paradigm. A set of machine learning techniques, commonly employed in similar sound recognition tasks, are considered: decision trees, K-Nearest Neighbours algorithm, Gaussian Mixture Models and Neural Networks. Extensive experiments are carried out so as to empirically test and compare the performance attained by the different learning techniques. The experiments are performed employing an audio data corpus composed of 15 different soundscenes, such as park, traffic street, restaurant or stadium.",,"Valero X., Farré P., Alías F.",,6.92,7.56
